Player,Rank,Court,Surface,Best of,Age,weight_kg,height_cm,experience,T,Y
Sanchez D.,42.0,Outdoor,Clay,3,25.0,76.0,183.0,6.0,0,0
Sanchez D.,53.0,Outdoor,Clay,3,25.0,76.0,183.0,6.0,1,0
Sanchez D.,49.0,Outdoor,Hard,3,26.0,76.0,183.0,7.0,0,0
Krajan Z.,103.0,Outdoor,Clay,3,24.0,78.0,178.0,6.0,1,1
Krajan Z.,159.0,Outdoor,Clay,3,24.0,78.0,178.0,6.0,0,0
Prodon E.,229.0,Outdoor,Clay,3,22.0,76.0,180.0,3.0,1,1
Mello R.,129.0,Outdoor,Clay,3,23.0,73.0,175.0,4.0,1,1
Mello R.,56.0,Outdoor,Hard,3,25.0,73.0,175.0,6.0,1,1
Mello R.,56.0,Outdoor,Hard,5,25.0,73.0,175.0,6.0,0,1
Mello R.,183.0,Outdoor,Clay,3,26.0,73.0,175.0,7.0,1,0
Cermak F.,245.0,Outdoor,Clay,3,27.0,80.0,193.0,5.0,1,1
Cermak F.,256.0,Outdoor,Clay,3,28.0,80.0,193.0,6.0,1,1
Verkerk M.,56.0,Outdoor,Clay,3,25.0,90.0,196.0,7.0,1,1
Verkerk M.,17.0,Outdoor,Hard,3,26.0,90.0,196.0,8.0,0,1
Verkerk M.,55.0,Outdoor,Grass,3,26.0,90.0,196.0,8.0,1,1
Verkerk M.,53.0,Outdoor,Clay,3,26.0,90.0,196.0,8.0,0,1
Verkerk M.,127.0,Outdoor,Hard,3,24.0,90.0,196.0,6.0,1,0
Verkerk M.,84.0,Outdoor,Hard,3,25.0,90.0,196.0,7.0,0,0
Verkerk M.,16.0,Outdoor,Hard,3,25.0,90.0,196.0,7.0,0,0
Verkerk M.,895.0,Outdoor,Clay,3,29.0,90.0,196.0,11.0,0,0
Baccanello P.,204.0,Outdoor,Grass,5,24.0,85.0,183.0,4.0,1,1
Mutis O.,75.0,Outdoor,Clay,3,25.0,72.0,175.0,7.0,1,1
Mutis O.,91.0,Indoor,Hard,3,25.0,72.0,175.0,7.0,0,0
Mutis O.,105.0,Indoor,Hard,3,26.0,72.0,175.0,8.0,0,0
Miranda I.,119.0,Outdoor,Grass,3,23.0,70.0,175.0,4.0,1,1
van Lottum J.,86.0,Outdoor,Clay,3,27.0,72.0,185.0,9.0,1,1
van Lottum J.,92.0,Outdoor,Hard,3,28.0,72.0,185.0,10.0,1,1
van Lottum J.,69.0,Outdoor,Hard,3,24.0,72.0,185.0,6.0,0,0
Ferrer D.,63.0,Outdoor,Clay,3,21.0,73.0,175.0,3.0,1,1
Ferrer D.,74.0,Outdoor,Hard,5,22.0,73.0,175.0,4.0,1,1
Ferrer D.,70.0,Outdoor,Clay,3,22.0,73.0,175.0,4.0,1,0
Ferrer D.,18.0,Indoor,Hard,3,23.0,73.0,175.0,5.0,0,1
Ferrer D.,14.0,Outdoor,Hard,5,25.0,73.0,175.0,7.0,0,0
Ferrer D.,16.0,Outdoor,Clay,3,25.0,73.0,175.0,7.0,1,1
Ferrer D.,6.0,Outdoor,Clay,3,29.0,73.0,175.0,11.0,1,0
Ferrer D.,59.0,Outdoor,Hard,3,21.0,73.0,175.0,3.0,0,0
Ferrer D.,67.0,Outdoor,Hard,3,22.0,73.0,175.0,4.0,0,1
Ferrer D.,68.0,Outdoor,Hard,3,22.0,73.0,175.0,4.0,0,0
Ferrer D.,49.0,Outdoor,Grass,5,22.0,73.0,175.0,4.0,1,0
Ferrer D.,15.0,Outdoor,Hard,5,23.0,73.0,175.0,5.0,1,0
Ferrer D.,20.0,Outdoor,Clay,3,24.0,73.0,175.0,6.0,0,0
Ferrer D.,12.0,Outdoor,Hard,3,27.0,73.0,175.0,9.0,0,1
Ferrer D.,14.0,Outdoor,Clay,5,27.0,73.0,175.0,9.0,1,0
Ferrer D.,379.0,Outdoor,Hard,3,29.0,73.0,175.0,11.0,0,0
Ferrer D.,5.0,Outdoor,Grass,5,30.0,73.0,175.0,12.0,1,0
Thomann N.,169.0,Outdoor,Hard,3,31.0,79.0,183.0,7.0,1,1
Thomann N.,480.0,Outdoor,Hard,3,32.0,79.0,183.0,8.0,1,1
Ramirez Hidalgo R.,84.0,Outdoor,Clay,3,25.0,74.0,183.0,5.0,0,1
Ramirez Hidalgo R.,84.0,Outdoor,Clay,3,25.0,74.0,183.0,5.0,1,0
Moodie W.,95.0,Outdoor,Hard,5,24.0,91.0,196.0,3.0,1,1
Moodie W.,108.0,Outdoor,Grass,3,25.0,91.0,196.0,4.0,1,1
Moodie W.,98.0,Outdoor,Hard,3,26.0,91.0,196.0,5.0,1,0
Moodie W.,157.0,Outdoor,Hard,3,28.0,91.0,196.0,7.0,1,1
Moodie W.,110.0,Outdoor,Hard,3,24.0,91.0,196.0,3.0,0,1
Moodie W.,80.0,Outdoor,Hard,5,25.0,91.0,196.0,4.0,1,0
Moodie W.,99.0,Indoor,Hard,3,26.0,91.0,196.0,5.0,0,0
Moodie W.,63.0,Outdoor,Hard,3,27.0,91.0,196.0,6.0,0,0
Moodie W.,72.0,Outdoor,Hard,3,27.0,91.0,196.0,6.0,0,0
Moodie W.,73.0,Outdoor,Clay,3,27.0,91.0,196.0,6.0,0,0
Moodie W.,137.0,Outdoor,Grass,3,28.0,91.0,196.0,7.0,0,0
Moodie W.,107.0,Outdoor,Hard,3,28.0,91.0,196.0,7.0,0,0
Verdasco F.,119.0,Outdoor,Hard,5,20.0,87.0,185.0,2.0,1,1
Verdasco F.,73.0,Outdoor,Clay,3,21.0,87.0,185.0,3.0,1,1
Verdasco F.,52.0,Outdoor,Clay,3,21.0,87.0,185.0,3.0,1,1
Verdasco F.,56.0,Outdoor,Clay,3,22.0,87.0,185.0,4.0,1,1
Verdasco F.,48.0,Outdoor,Hard,3,22.0,87.0,185.0,4.0,0,1
Verdasco F.,30.0,Outdoor,Hard,5,23.0,87.0,185.0,5.0,1,1
Verdasco F.,25.0,Outdoor,Hard,3,23.0,87.0,185.0,5.0,1,1
Verdasco F.,41.0,Outdoor,Clay,3,24.0,87.0,185.0,6.0,1,0
Verdasco F.,15.0,Outdoor,Hard,5,26.0,87.0,185.0,8.0,1,0
Verdasco F.,9.0,Outdoor,Clay,3,27.0,87.0,185.0,9.0,0,1
Verdasco F.,137.0,Outdoor,Clay,3,20.0,87.0,185.0,2.0,0,1
Verdasco F.,40.0,Outdoor,Grass,5,21.0,87.0,185.0,3.0,1,0
Verdasco F.,34.0,Outdoor,Hard,3,21.0,87.0,185.0,3.0,0,0
Verdasco F.,35.0,Outdoor,Hard,3,21.0,87.0,185.0,3.0,0,0
Verdasco F.,26.0,Outdoor,Hard,5,23.0,87.0,185.0,5.0,1,0
Verdasco F.,35.0,Outdoor,Hard,5,24.0,87.0,185.0,6.0,0,0
Verdasco F.,33.0,Outdoor,Hard,3,24.0,87.0,185.0,6.0,0,0
Verdasco F.,30.0,Outdoor,Hard,3,25.0,87.0,185.0,7.0,0,1
Verdasco F.,11.0,Outdoor,Hard,3,26.0,87.0,185.0,8.0,0,1
Verdasco F.,10.0,Outdoor,Hard,3,27.0,87.0,185.0,9.0,0,0
Verdasco F.,9.0,Indoor,Hard,3,27.0,87.0,185.0,9.0,1,0
Horna L.,72.0,Outdoor,Clay,3,23.0,82.0,180.0,5.0,1,1
Horna L.,59.0,Outdoor,Clay,5,25.0,82.0,180.0,7.0,1,1
Horna L.,68.0,Outdoor,Clay,3,26.0,82.0,180.0,8.0,1,1
Horna L.,54.0,Outdoor,Clay,3,26.0,82.0,180.0,8.0,1,1
Horna L.,75.0,Outdoor,Clay,3,23.0,82.0,180.0,5.0,0,0
Horna L.,61.0,Outdoor,Hard,3,24.0,82.0,180.0,6.0,0,0
Horna L.,49.0,Outdoor,Clay,3,25.0,82.0,180.0,7.0,1,0
Horna L.,53.0,Outdoor,Hard,3,25.0,82.0,180.0,7.0,1,0
Horna L.,64.0,Indoor,Hard,3,25.0,82.0,180.0,7.0,1,0
Horna L.,47.0,Outdoor,Clay,3,26.0,82.0,180.0,8.0,1,0
Horna L.,49.0,Outdoor,Clay,3,26.0,82.0,180.0,8.0,0,0
Horna L.,61.0,Outdoor,Hard,3,26.0,82.0,180.0,8.0,0,1
Horna L.,56.0,Outdoor,Clay,3,26.0,82.0,180.0,8.0,1,0
Horna L.,76.0,Outdoor,Clay,3,28.0,82.0,180.0,10.0,0,1
Horna L.,100.0,Outdoor,Hard,3,28.0,82.0,180.0,10.0,0,0
Horna L.,102.0,Outdoor,Clay,5,28.0,82.0,180.0,10.0,0,0
Horna L.,74.0,Outdoor,Clay,3,28.0,82.0,180.0,10.0,0,1
Kendrick R.,120.0,Outdoor,Hard,3,24.0,86.0,191.0,3.0,0,1
Kendrick R.,139.0,Outdoor,Hard,3,24.0,86.0,191.0,3.0,1,1
Kendrick R.,139.0,Indoor,Hard,3,25.0,86.0,191.0,4.0,1,0
Kendrick R.,86.0,Outdoor,Grass,3,28.0,86.0,191.0,7.0,1,1
Kendrick R.,86.0,Outdoor,Clay,5,30.0,86.0,191.0,9.0,0,1
Kendrick R.,110.0,Indoor,Hard,3,32.0,86.0,191.0,11.0,1,1
Kendrick R.,120.0,Outdoor,Hard,5,24.0,86.0,191.0,3.0,0,1
Kendrick R.,105.0,Outdoor,Hard,5,28.0,86.0,191.0,7.0,0,0
Kendrick R.,76.0,Outdoor,Grass,3,30.0,86.0,191.0,9.0,0,0
Kendrick R.,80.0,Indoor,Hard,3,30.0,86.0,191.0,9.0,0,0
Kendrick R.,137.0,Outdoor,Hard,3,31.0,86.0,191.0,10.0,0,0
Canas G.,204.0,Outdoor,Hard,3,26.0,86.0,185.0,8.0,1,1
Canas G.,204.0,Outdoor,Hard,3,26.0,86.0,185.0,8.0,0,1
Canas G.,70.0,Outdoor,Clay,3,27.0,86.0,185.0,9.0,0,1
Canas G.,61.0,Indoor,Hard,3,31.0,86.0,185.0,13.0,1,1
Canas G.,22.0,Indoor,Carpet,3,24.0,86.0,185.0,6.0,0,0
Canas G.,17.0,Indoor,Carpet,3,24.0,86.0,185.0,6.0,0,0
Canas G.,14.0,Indoor,Hard,3,30.0,86.0,185.0,12.0,0,0
Canas G.,30.0,Outdoor,Clay,3,31.0,86.0,185.0,13.0,0,0
Canas G.,71.0,Indoor,Hard,3,32.0,86.0,185.0,14.0,0,0
Canas G.,89.0,Outdoor,Hard,3,32.0,86.0,185.0,14.0,0,1
Soderling R.,94.0,Outdoor,Hard,3,19.0,87.0,193.0,2.0,0,1
Soderling R.,75.0,Indoor,Hard,3,19.0,87.0,193.0,2.0,1,1
Soderling R.,60.0,Outdoor,Hard,3,20.0,87.0,193.0,3.0,0,1
Soderling R.,57.0,Indoor,Hard,3,20.0,87.0,193.0,3.0,1,1
Soderling R.,44.0,Outdoor,Grass,3,20.0,87.0,193.0,3.0,1,0
Soderling R.,50.0,Outdoor,Hard,3,20.0,87.0,193.0,3.0,1,1
Soderling R.,42.0,Indoor,Carpet,3,20.0,87.0,193.0,3.0,1,1
Soderling R.,37.0,Indoor,Carpet,3,21.0,87.0,193.0,4.0,0,1
Soderling R.,43.0,Indoor,Hard,3,21.0,87.0,193.0,4.0,1,1
Soderling R.,87.0,Indoor,Hard,3,22.0,87.0,193.0,5.0,1,1
Soderling R.,57.0,Outdoor,Clay,3,22.0,87.0,193.0,5.0,0,1
Soderling R.,30.0,Outdoor,Hard,3,23.0,87.0,193.0,6.0,1,1
Soderling R.,28.0,Outdoor,Clay,3,23.0,87.0,193.0,6.0,1,1
Soderling R.,42.0,Indoor,Hard,3,24.0,87.0,193.0,7.0,1,1
Soderling R.,8.0,Indoor,Hard,3,26.0,87.0,193.0,9.0,1,1
Soderling R.,99.0,Outdoor,Hard,5,19.0,87.0,193.0,2.0,0,0
Soderling R.,42.0,Indoor,Carpet,3,20.0,87.0,193.0,3.0,1,0
Soderling R.,40.0,Outdoor,Clay,3,21.0,87.0,193.0,4.0,0,0
Soderling R.,37.0,Outdoor,Grass,5,21.0,87.0,193.0,4.0,1,0
Soderling R.,41.0,Outdoor,Hard,3,21.0,87.0,193.0,4.0,0,0
Soderling R.,41.0,Indoor,Hard,3,21.0,87.0,193.0,4.0,0,0
Soderling R.,66.0,Indoor,Carpet,3,22.0,87.0,193.0,5.0,0,1
Soderling R.,27.0,Outdoor,Clay,3,23.0,87.0,193.0,6.0,0,0
Soderling R.,28.0,Indoor,Hard,3,24.0,87.0,193.0,7.0,0,0
Soderling R.,9.0,Indoor,Hard,3,25.0,87.0,193.0,8.0,1,0
Soderling R.,5.0,Outdoor,Clay,3,27.0,87.0,193.0,10.0,0,0
Phau B.,144.0,Outdoor,Hard,3,24.0,70.0,175.0,4.0,0,1
Phau B.,207.0,Outdoor,Hard,3,25.0,70.0,175.0,5.0,1,0
Phau B.,111.0,Outdoor,Hard,3,26.0,70.0,175.0,6.0,1,1
Phau B.,82.0,Indoor,Hard,3,30.0,70.0,175.0,10.0,1,1
Phau B.,134.0,Outdoor,Hard,3,23.0,70.0,175.0,3.0,1,0
Phau B.,61.0,Outdoor,Clay,3,27.0,70.0,175.0,7.0,1,0
Phau B.,60.0,Outdoor,Clay,3,30.0,70.0,175.0,10.0,0,0
Phau B.,126.0,Indoor,Hard,3,31.0,70.0,175.0,11.0,0,0
Phau B.,99.0,Outdoor,Grass,3,31.0,70.0,175.0,11.0,0,1
Phau B.,98.0,Outdoor,Clay,3,31.0,70.0,175.0,11.0,0,0
Phau B.,85.0,Outdoor,Hard,5,32.0,70.0,175.0,12.0,0,0
Suzuki T.,204.0,Outdoor,Hard,3,27.0,73.0,175.0,8.0,1,1
Suzuki T.,231.0,Outdoor,Hard,3,28.0,73.0,175.0,9.0,1,1
Suzuki T.,231.0,Outdoor,Hard,3,28.0,73.0,175.0,9.0,1,0
Andreev I.,88.0,Outdoor,Hard,3,21.0,80.0,185.0,2.0,1,1
Andreev I.,49.0,Outdoor,Clay,3,21.0,80.0,185.0,2.0,1,1
Andreev I.,49.0,Outdoor,Clay,3,24.0,80.0,185.0,5.0,1,1
Andreev I.,26.0,Outdoor,Hard,3,25.0,80.0,185.0,6.0,1,1
Andreev I.,24.0,Outdoor,Hard,3,25.0,80.0,185.0,6.0,1,0
Andreev I.,20.0,Indoor,Carpet,3,25.0,80.0,185.0,6.0,1,1
Andreev I.,100.0,Outdoor,Clay,3,29.0,80.0,185.0,10.0,0,1
Andreev I.,81.0,Outdoor,Clay,3,21.0,80.0,185.0,2.0,0,1
Andreev I.,57.0,Outdoor,Hard,3,21.0,80.0,185.0,2.0,0,0
Andreev I.,49.0,Indoor,Hard,3,22.0,80.0,185.0,3.0,0,1
Andreev I.,35.0,Outdoor,Clay,3,22.0,80.0,185.0,3.0,0,0
Andreev I.,37.0,Indoor,Hard,3,22.0,80.0,185.0,3.0,0,0
Andreev I.,28.0,Outdoor,Clay,3,23.0,80.0,185.0,4.0,0,0
Andreev I.,33.0,Indoor,Hard,3,24.0,80.0,185.0,5.0,1,0
Andreev I.,33.0,Outdoor,Clay,3,25.0,80.0,185.0,6.0,0,0
Andreev I.,26.0,Outdoor,Grass,5,26.0,80.0,185.0,7.0,0,0
Andreev I.,36.0,Outdoor,Hard,3,27.0,80.0,185.0,8.0,1,0
Andreev I.,72.0,Outdoor,Clay,3,28.0,80.0,185.0,9.0,0,1
Andreev I.,75.0,Outdoor,Clay,3,28.0,80.0,185.0,9.0,0,1
Andreev I.,121.0,Indoor,Clay,3,29.0,80.0,185.0,10.0,0,0
Andreev I.,92.0,Outdoor,Hard,3,29.0,80.0,185.0,10.0,0,1
Nadal R.,48.0,Outdoor,Hard,3,18.0,85.0,185.0,3.0,1,1
Nadal R.,57.0,Outdoor,Clay,3,18.0,85.0,185.0,3.0,1,1
Nadal R.,3.0,Outdoor,Clay,3,26.0,85.0,185.0,11.0,1,1
Nadal R.,45.0,Outdoor,Hard,5,17.0,85.0,185.0,2.0,0,0
Nadal R.,49.0,Outdoor,Hard,3,18.0,85.0,185.0,3.0,0,0
Nadal R.,34.0,Outdoor,Hard,3,18.0,85.0,185.0,3.0,0,1
Nadal R.,2.0,Outdoor,Grass,5,21.0,85.0,185.0,6.0,0,1
Nadal R.,2.0,Indoor,Hard,3,23.0,85.0,185.0,8.0,0,0
Johansson J.,90.0,Outdoor,Hard,5,22.0,90.0,198.0,4.0,1,1
Johansson J.,71.0,Indoor,Hard,3,22.0,90.0,198.0,4.0,1,1
Johansson J.,48.0,Outdoor,Grass,3,22.0,90.0,198.0,4.0,1,0
Johansson J.,43.0,Outdoor,Grass,5,22.0,90.0,198.0,4.0,0,1
Johansson J.,43.0,Outdoor,Grass,5,22.0,90.0,198.0,4.0,0,1
Johansson J.,33.0,Outdoor,Hard,3,22.0,90.0,198.0,4.0,1,0
Johansson J.,33.0,Outdoor,Hard,3,22.0,90.0,198.0,4.0,1,0
Johansson J.,11.0,Indoor,Hard,3,22.0,90.0,198.0,4.0,1,1
Johansson J.,11.0,Indoor,Hard,3,23.0,90.0,198.0,5.0,0,1
Johansson J.,50.0,Outdoor,Clay,3,22.0,90.0,198.0,4.0,0,0
Johansson J.,11.0,Indoor,Hard,3,22.0,90.0,198.0,4.0,0,1
Acasuso J.,113.0,Outdoor,Clay,3,22.0,86.0,191.0,5.0,1,1
Acasuso J.,92.0,Outdoor,Clay,3,22.0,86.0,191.0,5.0,1,1
Acasuso J.,95.0,Outdoor,Clay,3,22.0,86.0,191.0,5.0,1,1
Acasuso J.,52.0,Outdoor,Hard,3,23.0,86.0,191.0,6.0,1,1
Acasuso J.,72.0,Outdoor,Clay,3,25.0,86.0,191.0,8.0,1,1
Acasuso J.,46.0,Outdoor,Clay,3,26.0,86.0,191.0,9.0,1,1
Acasuso J.,55.0,Outdoor,Hard,3,26.0,86.0,191.0,9.0,0,1
Acasuso J.,46.0,Outdoor,Clay,3,27.0,86.0,191.0,10.0,1,1
Acasuso J.,41.0,Outdoor,Clay,3,27.0,86.0,191.0,10.0,1,1
Acasuso J.,79.0,Outdoor,Clay,3,19.0,86.0,191.0,2.0,1,0
Acasuso J.,83.0,Outdoor,Clay,3,19.0,86.0,191.0,2.0,0,0
Acasuso J.,74.0,Outdoor,Clay,3,21.0,86.0,191.0,4.0,1,0
Acasuso J.,78.0,Outdoor,Clay,3,22.0,86.0,191.0,5.0,1,0
Acasuso J.,55.0,Outdoor,Clay,3,23.0,86.0,191.0,6.0,0,0
Acasuso J.,27.0,Outdoor,Hard,3,24.0,86.0,191.0,7.0,0,0
Acasuso J.,28.0,Indoor,Carpet,3,24.0,86.0,191.0,7.0,0,0
Acasuso J.,64.0,Indoor,Carpet,3,25.0,86.0,191.0,8.0,1,0
Acasuso J.,40.0,Outdoor,Clay,3,26.0,86.0,191.0,9.0,0,0
Acasuso J.,45.0,Outdoor,Clay,3,26.0,86.0,191.0,9.0,0,0
Acasuso J.,46.0,Outdoor,Clay,3,27.0,86.0,191.0,10.0,0,0
Acasuso J.,51.0,Outdoor,Hard,3,28.0,86.0,191.0,11.0,0,0
Gonzalez F.,36.0,Outdoor,Clay,3,24.0,82.0,183.0,5.0,1,1
Gonzalez F.,22.0,Outdoor,Hard,3,24.0,82.0,183.0,5.0,0,1
Gonzalez F.,16.0,Outdoor,Clay,3,24.0,82.0,183.0,5.0,1,0
Gonzalez F.,26.0,Outdoor,Clay,5,25.0,82.0,183.0,6.0,1,1
Gonzalez F.,24.0,Outdoor,Grass,5,25.0,82.0,183.0,6.0,1,1
Gonzalez F.,17.0,Indoor,Carpet,3,22.0,82.0,183.0,3.0,1,0
Gonzalez F.,21.0,Outdoor,Clay,3,24.0,82.0,183.0,5.0,0,1
Gonzalez F.,16.0,Outdoor,Hard,5,25.0,82.0,183.0,6.0,1,0
Gonzalez F.,20.0,Outdoor,Clay,3,25.0,82.0,183.0,6.0,0,1
Gonzalez F.,19.0,Outdoor,Hard,3,25.0,82.0,183.0,6.0,0,0
Gonzalez F.,18.0,Outdoor,Hard,3,28.0,82.0,183.0,9.0,0,0
Gonzalez F.,13.0,Outdoor,Hard,3,29.0,82.0,183.0,10.0,0,0
Gonzalez F.,10.0,Outdoor,Hard,3,29.0,82.0,183.0,10.0,0,0
Gonzalez F.,12.0,Outdoor,Clay,3,30.0,82.0,183.0,11.0,1,0
Tursunov D.,87.0,Indoor,Hard,3,22.0,82.0,185.0,4.0,1,1
Tursunov D.,68.0,Outdoor,Hard,3,22.0,82.0,185.0,4.0,0,1
Tursunov D.,152.0,Outdoor,Grass,5,23.0,82.0,185.0,5.0,1,1
Tursunov D.,29.0,Indoor,Hard,3,25.0,82.0,185.0,7.0,1,0
Tursunov D.,27.0,Indoor,Carpet,3,25.0,82.0,185.0,7.0,1,1
Tursunov D.,129.0,Indoor,Hard,3,29.0,82.0,185.0,11.0,0,1
Tursunov D.,41.0,Outdoor,Hard,3,29.0,82.0,185.0,11.0,0,1
Tursunov D.,40.0,Indoor,Hard,3,29.0,82.0,185.0,11.0,1,1
Tursunov D.,50.0,Indoor,Hard,3,24.0,82.0,185.0,6.0,1,0
Tursunov D.,50.0,Outdoor,Hard,3,24.0,82.0,185.0,6.0,1,0
Tursunov D.,25.0,Outdoor,Hard,5,24.0,82.0,185.0,6.0,1,0
Tursunov D.,30.0,Outdoor,Hard,3,27.0,82.0,185.0,9.0,0,0
Tursunov D.,46.0,Outdoor,Hard,3,29.0,82.0,185.0,11.0,1,0
Ascione T.,97.0,Outdoor,Clay,3,23.0,89.0,188.0,4.0,1,1
Ascione T.,107.0,Outdoor,Hard,3,23.0,89.0,188.0,4.0,0,0
Ascione T.,96.0,Outdoor,Clay,3,23.0,89.0,188.0,4.0,0,0
Patience O.,113.0,Outdoor,Clay,3,24.0,75.0,180.0,6.0,0,1
Patience O.,116.0,Indoor,Hard,3,24.0,75.0,180.0,6.0,1,0
Patience O.,139.0,Outdoor,Clay,3,26.0,75.0,180.0,8.0,1,1
Patience O.,133.0,Outdoor,Clay,3,28.0,75.0,180.0,10.0,0,1
Patience O.,132.0,Outdoor,Clay,5,26.0,75.0,180.0,8.0,0,0
Patience O.,158.0,Outdoor,Grass,3,28.0,75.0,180.0,10.0,0,0
Patience O.,161.0,Outdoor,Clay,3,28.0,75.0,180.0,10.0,0,0
Hanescu V.,74.0,Outdoor,Clay,3,23.0,88.0,198.0,4.0,1,0
Hanescu V.,96.0,Outdoor,Clay,3,23.0,88.0,198.0,4.0,1,1
Hanescu V.,60.0,Outdoor,Grass,5,24.0,88.0,198.0,5.0,0,1
Hanescu V.,49.0,Outdoor,Clay,3,24.0,88.0,198.0,5.0,1,0
Hanescu V.,54.0,Outdoor,Hard,5,27.0,88.0,198.0,8.0,1,1
Hanescu V.,44.0,Outdoor,Clay,3,29.0,88.0,198.0,10.0,1,1
Hanescu V.,43.0,Outdoor,Clay,3,29.0,88.0,198.0,10.0,1,0
Hanescu V.,39.0,Outdoor,Clay,3,29.0,88.0,198.0,10.0,1,1
Hanescu V.,75.0,Outdoor,Grass,5,23.0,88.0,198.0,4.0,0,0
Hanescu V.,54.0,Outdoor,Clay,3,24.0,88.0,198.0,5.0,0,0
Hanescu V.,47.0,Outdoor,Hard,3,24.0,88.0,198.0,5.0,0,1
Hanescu V.,37.0,Outdoor,Hard,3,25.0,88.0,198.0,6.0,0,1
Hanescu V.,75.0,Outdoor,Grass,3,27.0,88.0,198.0,8.0,1,0
Hanescu V.,54.0,Outdoor,Hard,5,27.0,88.0,198.0,8.0,1,0
Hanescu V.,29.0,Outdoor,Hard,3,28.0,88.0,198.0,9.0,0,1
Hanescu V.,37.0,Outdoor,Clay,3,29.0,88.0,198.0,10.0,0,0
Hanescu V.,54.0,Outdoor,Hard,3,29.0,88.0,198.0,10.0,1,0
Hanescu V.,51.0,Indoor,Hard,3,29.0,88.0,198.0,10.0,0,0
Hanescu V.,64.0,Outdoor,Clay,3,30.0,88.0,198.0,11.0,0,0
Whitehouse W.,239.0,Outdoor,Grass,3,25.0,91.0,191.0,6.0,1,1
Beck K.,79.0,Outdoor,Grass,3,22.0,74.0,180.0,3.0,0,1
Beck K.,105.0,Indoor,Hard,3,30.0,74.0,180.0,11.0,1,1
Beck K.,146.0,Indoor,Hard,3,20.0,74.0,180.0,1.0,0,0
Beck K.,44.0,Outdoor,Hard,3,23.0,74.0,180.0,4.0,0,0
Beck K.,42.0,Outdoor,Hard,5,23.0,74.0,180.0,4.0,1,0
Beck K.,40.0,Indoor,Carpet,3,23.0,74.0,180.0,4.0,1,0
Beck K.,46.0,Indoor,Hard,3,23.0,74.0,180.0,4.0,0,0
Beck K.,112.0,Outdoor,Hard,3,28.0,74.0,180.0,9.0,0,0
Elseneer G.,99.0,Outdoor,Grass,5,26.0,77.0,188.0,6.0,1,1
Elseneer G.,177.0,Outdoor,Grass,3,27.0,77.0,188.0,7.0,0,1
Carraz G.,69.0,Outdoor,Grass,5,29.0,78.0,191.0,11.0,1,1
Carraz G.,84.0,Indoor,Hard,3,29.0,78.0,191.0,11.0,1,0
Carraz G.,132.0,Outdoor,Hard,3,30.0,78.0,191.0,12.0,1,1
Carraz G.,70.0,Outdoor,Hard,3,29.0,78.0,191.0,11.0,0,0
Mayer F.,66.0,Outdoor,Grass,5,21.0,82.0,191.0,3.0,1,1
Mayer F.,57.0,Outdoor,Grass,5,22.0,82.0,191.0,4.0,1,1
Mayer F.,81.0,Indoor,Carpet,3,22.0,82.0,191.0,4.0,1,0
Mayer F.,69.0,Outdoor,Clay,3,23.0,82.0,191.0,5.0,1,1
Mayer F.,55.0,Indoor,Carpet,3,23.0,82.0,191.0,5.0,1,1
Mayer F.,49.0,Outdoor,Hard,3,27.0,82.0,191.0,9.0,1,0
Mayer F.,59.0,Outdoor,Grass,5,27.0,82.0,191.0,9.0,0,1
Mayer F.,46.0,Outdoor,Clay,3,22.0,82.0,191.0,4.0,0,0
Mayer F.,55.0,Indoor,Carpet,3,23.0,82.0,191.0,5.0,0,0
Mayer F.,48.0,Outdoor,Hard,3,24.0,82.0,191.0,6.0,0,0
Mayer F.,77.0,Indoor,Carpet,3,25.0,82.0,191.0,7.0,0,0
Mayer F.,85.0,Outdoor,Hard,3,25.0,82.0,191.0,7.0,0,0
Ram R.,285.0,Outdoor,Hard,3,20.0,82.0,193.0,0.0,0,1
Ram R.,83.0,Outdoor,Hard,3,26.0,82.0,193.0,6.0,1,1
Ram R.,117.0,Outdoor,Hard,3,28.0,82.0,193.0,8.0,1,1
Ventura S.,134.0,Outdoor,Clay,3,24.0,78.0,183.0,3.0,1,1
Ventura S.,94.0,Outdoor,Clay,3,28.0,78.0,183.0,7.0,1,1
Ventura S.,117.0,Outdoor,Clay,3,29.0,78.0,183.0,8.0,1,1
Ventura S.,137.0,Outdoor,Clay,3,30.0,78.0,183.0,9.0,0,1
Ventura S.,104.0,Outdoor,Hard,3,25.0,78.0,183.0,4.0,0,1
Ventura S.,77.0,Outdoor,Clay,3,25.0,78.0,183.0,4.0,0,0
Ventura S.,120.0,Outdoor,Clay,3,25.0,78.0,183.0,4.0,0,0
Ventura S.,108.0,Outdoor,Clay,3,30.0,78.0,183.0,9.0,0,0
Minar I.,181.0,Outdoor,Clay,3,20.0,85.0,183.0,2.0,1,1
Minar I.,99.0,Indoor,Carpet,3,22.0,85.0,183.0,4.0,0,1
Minar I.,106.0,Outdoor,Clay,3,22.0,85.0,183.0,4.0,0,0
Minar I.,86.0,Outdoor,Clay,3,24.0,85.0,183.0,6.0,0,0
Starace P.,121.0,Outdoor,Clay,3,23.0,84.0,188.0,3.0,1,1
Starace P.,79.0,Outdoor,Clay,3,25.0,84.0,188.0,5.0,1,1
Starace P.,89.0,Outdoor,Clay,3,26.0,84.0,188.0,6.0,0,1
Starace P.,45.0,Outdoor,Clay,3,27.0,84.0,188.0,7.0,1,1
